Transaction_ID,Lead_ID,Account_ID,Product_ID,Close_Date,Qty,Unit_Price,Total_Amount,Lead_Source,Created_Date,Status,Lead_Score,Company_Name,Market,Country,Industry,Account_Tier,Product_Name,Category,Unit_Cost,Total_Cost,Gross_Profit,Profit_Margin_%,Month
T759,L040,ACC17,P002,2024-04-09,8000,560.0,4480000.0,Referral,2024-06-29,Converted,94,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,2000000.0,2480000.0,55.35714285714286,2024-04
T760,L041,ACC22,P006,2024-07-17,11000,630.0,6930000.0,LinkedIn,2024-01-04,Converted,97,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,3850000.0,3080000.0,44.44444444444444,2024-07
T761,L043,ACC44,P003,2024-02-07,9500,612.5,5818750.0,Website,2024-03-04,Converted,97,Hindalco Industries,International,India,Agriculture,Enterprise,EDMAXG,Mixed Bed,250.0,2375000.0,3443750.0,59.183673469387756,2024-02
T762,L045,ACC01,P005,2024-10-02,21000,870.0,18270000.0,Outbound,2024-07-23,Converted,99,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,10500000.0,7770000.0,42.5287356321839,2024-10
T763,L046,ACC29,P008,2024-07-05,21000,850.0,17850000.0,Website,2024-06-25,Converted,68,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,8400000.0,9450000.0,52.94117647058824,2024-07
T764,L001,ACC29,P007,2024-01-04,20000,747.0,14940000.0,LinkedIn,2024-01-10,Converted,85,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,7000000.0,7940000.0,53.14591700133868,2024-01
T765,L002,ACC20,P002,2024-05-09,5500,560.0,3080000.0,Indiamart,2024-01-12,Converted,90,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,1375000.0,1705000.0,55.35714285714286,2024-05
T766,L004,ACC03,P006,2024-02-16,5000,630.0,3150000.0,Referral,2024-01-20,Converted,75,Tata Power,Domestic,India,Energy,Mid-Market,SuperExA14OH,Anion,350.0,1750000.0,1400000.0,44.44444444444444,2024-02
T767,L006,ACC37,P001,2024-12-27,13000,465.0,6045000.0,Website,2024-02-05,Converted,88,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,2600000.0,3445000.0,56.98924731182796,2024-12
T768,L007,ACC09,P005,2024-08-18,5000,870.0,4350000.0,Indiamart,2024-02-10,Converted,92,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14Cl,Anion,500.0,2500000.0,1850000.0,42.5287356321839,2024-08
T769,L009,ACC35,P008,2024-10-31,3500,850.0,2975000.0,Referral,2024-02-18,Converted,80,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExMB60,Mixed Bed,400.0,1400000.0,1575000.0,52.94117647058824,2024-10
T770,L011,ACC33,P010,2024-11-20,21500,526.5,11319750.0,Outbound,2024-03-01,Converted,82,Atul Ltd,Domestic,India,Energy,Enterprise,SuperMENitrex,Media,290.0,6235000.0,5084750.0,44.91927825261159,2024-11
T771,L012,ACC18,P008,2024-04-23,5000,850.0,4250000.0,LinkedIn,2024-03-05,Converted,89,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,2000000.0,2250000.0,52.94117647058824,2024-04
T772,L014,ACC38,P010,2024-08-30,19500,526.5,10266750.0,Indiamart,2024-03-15,Converted,77,Biocon,International,Switzerland,Pharma,Enterprise,SuperMENitrex,Media,290.0,5655000.0,4611750.0,44.91927825261159,2024-08
T773,L015,ACC47,P001,2024-01-26,12500,465.0,5812500.0,Referral,2024-03-20,Converted,95,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,2500000.0,3312500.0,56.98924731182796,2024-01
T774,L017,ACC32,P002,2024-01-15,2500,560.0,1400000.0,LinkedIn,2024-04-02,Converted,81,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExC18Na,Cation,250.0,625000.0,775000.0,55.35714285714286,2024-01
T775,L018,ACC47,P006,2024-04-29,4000,630.0,2520000.0,Website,2024-04-05,Converted,84,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExA14OH,Anion,350.0,1400000.0,1120000.0,44.44444444444444,2024-04
T776,L020,ACC48,P003,2024-07-07,22500,612.5,13781250.0,Referral,2024-04-12,Converted,87,Diageo India,International,India,Pharma,Mid-Market,EDMAXG,Mixed Bed,250.0,5625000.0,8156250.0,59.183673469387756,2024-07
T777,L021,ACC12,P005,2024-07-14,24000,870.0,20880000.0,LinkedIn,2024-02-27,Converted,16,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExA14Cl,Anion,500.0,12000000.0,8880000.0,42.5287356321839,2024-07
T778,L023,ACC07,P008,2024-06-26,19500,850.0,16575000.0,Website,2024-11-08,Converted,74,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,7800000.0,8775000.0,52.94117647058824,2024-06
T779,L025,ACC36,P007,2024-04-17,18000,747.0,13446000.0,Outbound,2024-09-20,Converted,70,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExMB50,Mixed Bed,350.0,6300000.0,7146000.0,53.14591700133868,2024-04
T780,L026,ACC11,P002,2024-07-22,11500,560.0,6440000.0,Website,2024-06-23,Converted,40,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18Na,Cation,250.0,2875000.0,3565000.0,55.35714285714286,2024-07
T781,L028,ACC46,P006,2024-01-07,20500,630.0,12915000.0,LinkedIn,2024-11-23,Converted,40,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,7175000.0,5740000.0,44.44444444444444,2024-01
T782,L030,ACC21,P001,2024-09-11,19000,465.0,8835000.0,Website,2024-10-28,Converted,36,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18H,Cation,200.0,3800000.0,5035000.0,56.98924731182796,2024-09
T783,L031,ACC43,P005,2024-12-03,15000,870.0,13050000.0,Outbound,2024-07-27,Converted,81,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExA14Cl,Anion,500.0,7500000.0,5550000.0,42.5287356321839,2024-12
T784,L033,ACC36,P008,2024-01-28,23500,850.0,19975000.0,Website,2024-03-03,Converted,14,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExMB60,Mixed Bed,400.0,9400000.0,10575000.0,52.94117647058824,2024-01
T785,L034,ACC22,P010,2024-11-07,11500,526.5,6054750.0,Indiamart,2024-09-26,Converted,83,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperMENitrex,Media,290.0,3335000.0,2719750.0,44.91927825261159,2024-11
T786,L036,ACC21,P001,2024-04-02,18500,465.0,8602500.0,Outbound,2024-08-24,Converted,67,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-04
T787,L037,ACC02,P003,2024-06-17,21000,612.5,12862500.0,LinkedIn,2024-07-07,Converted,66,Pfizer Inc.,International,USA,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,5250000.0,7612500.0,59.183673469387756,2024-06
T788,L039,ACC37,P002,2024-10-24,8500,560.0,4760000.0,Indiamart,2024-12-09,Converted,25,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,2125000.0,2635000.0,55.35714285714286,2024-10
T789,L040,ACC17,P010,2024-11-13,10000,526.5,5265000.0,Referral,2024-06-29,Converted,94,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,2900000.0,2365000.0,44.91927825261159,2024-11
T790,L041,ACC22,P007,2024-10-28,4000,747.0,2988000.0,LinkedIn,2024-01-04,Converted,97,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,1400000.0,1588000.0,53.14591700133868,2024-10
T791,L043,ACC44,P004,2024-05-11,17500,573.5,10036250.0,Website,2024-03-04,Converted,97,Hindalco Industries,International,India,Agriculture,Enterprise,EDMAXM,Mixed Bed,270.0,4725000.0,5311250.0,52.92066259808196,2024-05
T792,L045,ACC01,P006,2024-08-22,14000,630.0,8820000.0,Outbound,2024-07-23,Converted,99,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExA14OH,Anion,350.0,4900000.0,3920000.0,44.44444444444444,2024-08
T793,L046,ACC29,P009,2024-03-10,20000,494.0,9880000.0,Website,2024-06-25,Converted,68,ONGC,Domestic,India,Mining,Mid-Market,SuperMEIRM,Media,280.0,5600000.0,4280000.0,43.31983805668016,2024-03
T794,L001,ACC29,P005,2024-08-05,14000,870.0,12180000.0,LinkedIn,2024-01-10,Converted,85,ONGC,Domestic,India,Mining,Mid-Market,SuperExA14Cl,Anion,500.0,7000000.0,5180000.0,42.5287356321839,2024-08
T795,L002,ACC20,P001,2024-07-24,10000,465.0,4650000.0,Indiamart,2024-01-12,Converted,90,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,2000000.0,2650000.0,56.98924731182796,2024-07
T796,L004,ACC03,P007,2024-06-25,18000,747.0,13446000.0,Referral,2024-01-20,Converted,75,Tata Power,Domestic,India,Energy,Mid-Market,SuperExMB50,Mixed Bed,350.0,6300000.0,7146000.0,53.14591700133868,2024-06
T797,L006,ACC37,P004,2024-04-28,12500,573.5,7168750.0,Website,2024-02-05,Converted,88,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXM,Mixed Bed,270.0,3375000.0,3793750.0,52.92066259808196,2024-04
T798,L007,ACC09,P006,2024-06-26,16000,630.0,10080000.0,Indiamart,2024-02-10,Converted,92,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,5600000.0,4480000.0,44.44444444444444,2024-06
T799,L009,ACC35,P001,2024-04-10,6500,465.0,3022500.0,Referral,2024-02-18,Converted,80,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExC18H,Cation,200.0,1300000.0,1722500.0,56.98924731182796,2024-04
T800,L011,ACC33,P005,2024-12-05,3000,870.0,2610000.0,Outbound,2024-03-01,Converted,82,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExA14Cl,Anion,500.0,1500000.0,1110000.0,42.5287356321839,2024-12
T801,L012,ACC18,P008,2024-03-20,12500,850.0,10625000.0,LinkedIn,2024-03-05,Converted,89,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,5000000.0,5625000.0,52.94117647058824,2024-03
T802,L014,ACC38,P010,2024-02-13,10500,526.5,5528250.0,Indiamart,2024-03-15,Converted,77,Biocon,International,Switzerland,Pharma,Enterprise,SuperMENitrex,Media,290.0,3045000.0,2483250.0,44.91927825261159,2024-02
T803,L015,ACC47,P001,2024-10-20,12500,465.0,5812500.0,Referral,2024-03-20,Converted,95,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,2500000.0,3312500.0,56.98924731182796,2024-10
T804,L017,ACC32,P002,2024-02-13,19000,560.0,10640000.0,LinkedIn,2024-04-02,Converted,81,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExC18Na,Cation,250.0,4750000.0,5890000.0,55.35714285714286,2024-02
T805,L018,ACC02,P006,2024-02-24,5000,630.0,3150000.0,Website,2024-04-05,Converted,84,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,1750000.0,1400000.0,44.44444444444444,2024-02
T806,L020,ACC37,P003,2024-02-02,9500,612.5,5818750.0,Referral,2024-04-12,Converted,87,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXG,Mixed Bed,250.0,2375000.0,3443750.0,59.183673469387756,2024-02
T807,L021,ACC17,P005,2024-06-03,7000,870.0,6090000.0,LinkedIn,2024-02-27,Converted,16,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,3500000.0,2590000.0,42.5287356321839,2024-06
T808,L023,ACC22,P008,2024-08-17,8000,850.0,6800000.0,Website,2024-11-08,Converted,74,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,3200000.0,3600000.0,52.94117647058824,2024-08
T809,L025,ACC44,P007,2024-05-23,14000,747.0,10458000.0,Outbound,2024-09-20,Converted,70,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExMB50,Mixed Bed,350.0,4900000.0,5558000.0,53.14591700133868,2024-05
T810,L026,ACC01,P002,2024-08-16,6500,560.0,3640000.0,Website,2024-06-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExC18Na,Cation,250.0,1625000.0,2015000.0,55.35714285714286,2024-08
T811,L028,ACC29,P006,2024-04-30,23500,630.0,14805000.0,LinkedIn,2024-11-23,Converted,40,ONGC,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,8225000.0,6580000.0,44.44444444444444,2024-04
T812,L030,ACC29,P001,2024-05-29,8000,465.0,3720000.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,1600000.0,2120000.0,56.98924731182796,2024-05
T813,L031,ACC20,P005,2024-05-26,19500,870.0,16965000.0,Outbound,2024-07-27,Converted,81,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,9750000.0,7215000.0,42.5287356321839,2024-05
T814,L033,ACC03,P008,2024-12-08,13500,850.0,11475000.0,Website,2024-03-03,Converted,14,Tata Power,Domestic,India,Energy,Mid-Market,SuperExMB60,Mixed Bed,400.0,5400000.0,6075000.0,52.94117647058824,2024-12
T815,L034,ACC37,P010,2024-01-15,25000,526.5,13162500.0,Indiamart,2024-09-26,Converted,83,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,7250000.0,5912500.0,44.91927825261159,2024-01
T816,L036,ACC09,P001,2024-02-26,2500,465.0,1162500.0,Outbound,2024-08-24,Converted,67,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,500000.0,662500.0,56.98924731182796,2024-02
T817,L037,ACC35,P003,2024-03-17,9000,612.5,5512500.0,LinkedIn,2024-07-07,Converted,66,Lanxess India,Domestic,India,Manufacturing,Enterprise,EDMAXG,Mixed Bed,250.0,2250000.0,3262500.0,59.183673469387756,2024-03
T818,L039,ACC33,P002,2024-01-24,25000,560.0,14000000.0,Indiamart,2024-12-09,Converted,25,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExC18Na,Cation,250.0,6250000.0,7750000.0,55.35714285714286,2024-01
T819,L040,ACC18,P010,2024-11-15,21000,526.5,11056500.0,Referral,2024-06-29,Converted,94,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperMENitrex,Media,290.0,6090000.0,4966500.0,44.91927825261159,2024-11
T820,L041,ACC38,P007,2024-01-19,7500,747.0,5602500.0,LinkedIn,2024-01-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,2625000.0,2977500.0,53.14591700133868,2024-01
T821,L043,ACC47,P004,2024-12-01,3500,573.5,2007250.0,Website,2024-03-04,Converted,97,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,945000.0,1062250.0,52.92066259808196,2024-12
T822,L045,ACC32,P006,2024-04-26,7000,630.0,4410000.0,Outbound,2024-07-23,Converted,99,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExA14OH,Anion,350.0,2450000.0,1960000.0,44.44444444444444,2024-04
T823,L046,ACC47,P009,2024-04-07,14500,494.0,7163000.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperMEIRM,Media,280.0,4060000.0,3103000.0,43.31983805668016,2024-04
T824,L018,ACC48,P005,2024-03-09,13000,870.0,11310000.0,Website,2024-04-05,Converted,84,Diageo India,International,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,6500000.0,4810000.0,42.5287356321839,2024-03
T825,L020,ACC12,P001,2024-05-18,17500,465.0,8137500.0,Referral,2024-04-12,Converted,87,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,3500000.0,4637500.0,56.98924731182796,2024-05
T826,L021,ACC07,P007,2024-08-15,24500,747.0,18301500.0,LinkedIn,2024-02-27,Converted,16,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExMB50,Mixed Bed,350.0,8575000.0,9726500.0,53.14591700133868,2024-08
T827,L023,ACC36,P004,2024-06-06,4500,573.5,2580750.0,Website,2024-11-08,Converted,74,Lupin Limited,International,USA,Oil & Gas,Enterprise,EDMAXM,Mixed Bed,270.0,1215000.0,1365750.0,52.92066259808196,2024-06
T828,L025,ACC11,P006,2024-09-25,25000,630.0,15750000.0,Outbound,2024-09-20,Converted,70,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExA14OH,Anion,350.0,8750000.0,7000000.0,44.44444444444444,2024-09
T829,L026,ACC46,P001,2024-04-07,17000,465.0,7905000.0,Website,2024-06-23,Converted,40,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,3400000.0,4505000.0,56.98924731182796,2024-04
T830,L028,ACC21,P005,2024-04-30,13500,870.0,11745000.0,LinkedIn,2024-11-23,Converted,40,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,6750000.0,4995000.0,42.5287356321839,2024-04
T831,L030,ACC43,P008,2024-06-19,22000,850.0,18700000.0,Website,2024-10-28,Converted,36,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExMB60,Mixed Bed,400.0,8800000.0,9900000.0,52.94117647058824,2024-06
T832,L031,ACC36,P010,2024-04-28,10000,526.5,5265000.0,Outbound,2024-07-27,Converted,81,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperMENitrex,Media,290.0,2900000.0,2365000.0,44.91927825261159,2024-04
T833,L033,ACC22,P001,2024-11-16,7000,465.0,3255000.0,Website,2024-03-03,Converted,14,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,1400000.0,1855000.0,56.98924731182796,2024-11
T834,L034,ACC21,P002,2024-08-27,14500,560.0,8120000.0,Indiamart,2024-09-26,Converted,83,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18Na,Cation,250.0,3625000.0,4495000.0,55.35714285714286,2024-08
T835,L036,ACC02,P006,2024-12-15,3500,630.0,2205000.0,Outbound,2024-08-24,Converted,67,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,1225000.0,980000.0,44.44444444444444,2024-12
T836,L037,ACC37,P003,2024-08-16,7000,612.5,4287500.0,LinkedIn,2024-07-07,Converted,66,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXG,Mixed Bed,250.0,1750000.0,2537500.0,59.183673469387756,2024-08
T837,L039,ACC17,P005,2024-01-03,19000,870.0,16530000.0,Indiamart,2024-12-09,Converted,25,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,9500000.0,7030000.0,42.5287356321839,2024-01
T838,L040,ACC22,P008,2024-05-27,12000,850.0,10200000.0,Referral,2024-06-29,Converted,94,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,4800000.0,5400000.0,52.94117647058824,2024-05
T839,L041,ACC44,P007,2024-06-13,17500,747.0,13072500.0,LinkedIn,2024-01-04,Converted,97,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExMB50,Mixed Bed,350.0,6125000.0,6947500.0,53.14591700133868,2024-06
T840,L043,ACC01,P002,2024-02-18,9500,560.0,5320000.0,Website,2024-03-04,Converted,97,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExC18Na,Cation,250.0,2375000.0,2945000.0,55.35714285714286,2024-02
T841,L045,ACC29,P006,2024-08-13,23500,630.0,14805000.0,Outbound,2024-07-23,Converted,99,ONGC,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,8225000.0,6580000.0,44.44444444444444,2024-08
T842,L046,ACC29,P001,2024-09-19,15000,465.0,6975000.0,Website,2024-06-25,Converted,68,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,3000000.0,3975000.0,56.98924731182796,2024-09
T843,L001,ACC20,P005,2024-12-21,24500,870.0,21315000.0,LinkedIn,2024-01-10,Converted,85,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,12250000.0,9065000.0,42.5287356321839,2024-12
T844,L002,ACC03,P008,2024-06-09,2500,850.0,2125000.0,Indiamart,2024-01-12,Converted,90,Tata Power,Domestic,India,Energy,Mid-Market,SuperExMB60,Mixed Bed,400.0,1000000.0,1125000.0,52.94117647058824,2024-06
T845,L004,ACC37,P010,2024-03-03,12000,526.5,6318000.0,Referral,2024-01-20,Converted,75,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,3480000.0,2838000.0,44.91927825261159,2024-03
T846,L006,ACC09,P001,2024-07-12,18000,465.0,8370000.0,Website,2024-02-05,Converted,88,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,3600000.0,4770000.0,56.98924731182796,2024-07
T847,L007,ACC35,P003,2024-08-11,17000,612.5,10412500.0,Indiamart,2024-02-10,Converted,92,Lanxess India,Domestic,India,Manufacturing,Enterprise,EDMAXG,Mixed Bed,250.0,4250000.0,6162500.0,59.183673469387756,2024-08
T848,L009,ACC33,P002,2024-10-22,18500,560.0,10360000.0,Referral,2024-02-18,Converted,80,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExC18Na,Cation,250.0,4625000.0,5735000.0,55.35714285714286,2024-10
T849,L011,ACC18,P010,2024-03-16,8500,526.5,4475250.0,Outbound,2024-03-01,Converted,82,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperMENitrex,Media,290.0,2465000.0,2010250.0,44.91927825261159,2024-03
T850,L012,ACC38,P007,2024-09-01,4500,747.0,3361500.0,LinkedIn,2024-03-05,Converted,89,Biocon,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,1575000.0,1786500.0,53.14591700133868,2024-09
T851,L014,ACC47,P004,2024-06-20,19500,573.5,11183250.0,Indiamart,2024-03-15,Converted,77,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,5265000.0,5918250.0,52.92066259808196,2024-06
T852,L015,ACC32,P006,2024-03-21,8500,630.0,5355000.0,Referral,2024-03-20,Converted,95,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExA14OH,Anion,350.0,2975000.0,2380000.0,44.44444444444444,2024-03
T853,L017,ACC47,P009,2024-07-22,9500,494.0,4693000.0,LinkedIn,2024-04-02,Converted,81,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperMEIRM,Media,280.0,2660000.0,2033000.0,43.31983805668016,2024-07
T854,L018,ACC48,P005,2024-11-15,16500,870.0,14355000.0,Website,2024-04-05,Converted,84,Diageo India,International,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,8250000.0,6105000.0,42.5287356321839,2024-11
T855,L020,ACC12,P001,2024-06-06,13000,465.0,6045000.0,Referral,2024-04-12,Converted,87,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,2600000.0,3445000.0,56.98924731182796,2024-06
T856,L021,ACC07,P007,2024-08-26,7500,747.0,5602500.0,LinkedIn,2024-02-27,Converted,16,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExMB50,Mixed Bed,350.0,2625000.0,2977500.0,53.14591700133868,2024-08
T857,L023,ACC36,P004,2024-01-04,19500,573.5,11183250.0,Website,2024-11-08,Converted,74,Lupin Limited,International,USA,Oil & Gas,Enterprise,EDMAXM,Mixed Bed,270.0,5265000.0,5918250.0,52.92066259808196,2024-01
